price,room_type,prop_type,address,link
985,double,Apartment,"Surehaven Lawn, Phoenix Park Racecourse, Dublin 15, Navan Road (D7), Dublin 7",https://www.daft.ie/share/surehaven-lawn-phoenix-park-racecourse-dublin-15-navan-road-d7-dublin-7/6068225
1166,double,House,"Killart, Cabinteely, Dublin 18",https://www.daft.ie/share/killart-cabinteely-dublin-18/6077318
897,double,House,"Malahide Road, Dublin 3, Marino, Dublin 3",https://www.daft.ie/share/malahide-road-dublin-3-marino-dublin-3/6141438
850,single,Apartment,",Bailey View,Harbour Road,Dalkey,Co. Dublin, Dalkey, Co. Dublin",https://www.daft.ie/share/-bailey-view-harbour-road-dalkey-co-dublin-dalkey-co-dublin/6141557
720,double,House,"89 oak court, Palmerstown, Dublin 20",https://www.daft.ie/share/89-oak-court-palmerstown-dublin-20/6140059
720,single,House,"Lennox Place, Portobello, Dublin 8",https://www.daft.ie/share/lennox-place-portobello-dublin-8/6120915
1300,double,Apartment,"Apartment 42, The Oval, Tullyvale, Dublin 18, Cherrywood, Co. Dublin",https://www.daft.ie/share/apartment-42-the-oval-tullyvale-dublin-18-cherrywood-co-dublin/6112610
800,double,House,"Aiken'S Village,Dublin 18, Stepaside, Dublin 18",https://www.daft.ie/share/aikens-village-dublin-18-stepaside-dublin-18/6131425
950,double,House,"78 Mount Albany, Blackrock, Deansgrange, Co. Dublin",https://www.daft.ie/share/78-mount-albany-blackrock-deansgrange-co-dublin/6106041
500,shared,House,"Claremont Court, Dublin 11, Cabra, Dublin 7",https://www.daft.ie/share/-claremont-court-dublin-11-cabra-dublin-7/6132924
1300,double,Apartment,"Dublin 18, Cherrywood, Co. Dublin",https://www.daft.ie/share/dublin-18-cherrywood-co-dublin/6113665
680,twin,House,"27 Kilmore Avenue, Dublin 5, Kilmore, Dublin 5",https://www.daft.ie/share/27-kilmore-avenue-dublin-5-kilmore-dublin-5/6091852
1100,double,House,"Townsend Street, Dublin 2",https://www.daft.ie/share/townsend-street-dublin-2/6093495
1000,double,Apartment,"Wyckham Point,Wyckham Way,Dundrum,Dublin 16, Ballinteer, Dublin 16",https://www.daft.ie/share/wyckham-point-wyckham-way-dundrum-dublin-16-ballinteer-dublin-16/6122212
700,single,House,"Cremona Road,Dublin 10, Ballyfermot, Dublin 10",https://www.daft.ie/share/cremona-road-dublin-10-ballyfermot-dublin-10/6131264
575,double,House,"Stiles Lodge, 55 Kincora Grove, Dublin 3, Dublin 3",https://www.daft.ie/share/stiles-lodge-55-kincora-grove-dublin-3-dublin-3/6129065
1350,double,House,"80 Castle Way, Cherrywood, Cherrywood, Co. Dublin",https://www.daft.ie/share/castle-way-cherrywood-co-dublin-cherrywood-co-dublin/6133073
1236,double,House,"Heytesbury Lane, Dublin 4",https://www.daft.ie/share/heytesbury-lane-dublin-4/6069991
850,double,House,"Fairview, Fairview, Dublin 3",https://www.daft.ie/share/fairview-fairview-dublin-3/6026450
800,double,Apartment,"Sunnyside,Malahide Road,Dublin 5, Killester, Dublin 5",https://www.daft.ie/share/-sunnyside-malahide-road-dublin-5-killester-dublin-5/6126077
1000,double,House,"2 Addison Road, Fairview, Dublin 3",https://www.daft.ie/share/2-addison-road-fairview-dublin-3/5586413
550,double,House,"Sundrive Road, Dublin 12 (Close to Clogher Road), Crumlin, Dublin 12",https://www.daft.ie/share/sundrive-road-dublin-12-close-to-clogher-road-crumlin-dublin-12/6067908
700,single,House,"43 Palmerstown Green, Dublin 20, Palmerstown, Dublin 20",https://www.daft.ie/share/43-palmerstown-green-dublin-20-palmerstown-dublin-20/6141487
1440,twin,House,"The Grove,Kingswood Heights,Tallaght ,Dublin 24, Kilnamanagh, Dublin 24",https://www.daft.ie/share/the-grove-kingswood-heights-tallaght-dublin-24-kilnamanagh-dublin-24/6130965
1165,double,House,"Rathborne Boulevard, Ashtown, Dublin 15, Ashtown, Dublin 15",https://www.daft.ie/share/rathborne-boulevard-ashtown-dublin-15-ashtown-dublin-15/6127453
900,single,House,"1 St.Brendans Cottages, Irishtown, Dublin 4",https://www.daft.ie/share/1-st-brendans-cottages-irishtown-dublin-4/6141465
700,double,House,"Killester Park, Killester, Dublin 5",https://www.daft.ie/share/killester-park-killester-dublin-5/6084178
900,double,Apartment,"Phibblestown House, Ongar, Dublin 15, Ongar, Dublin 15",https://www.daft.ie/share/phibblestown-house-ongar-dublin-15-ongar-dublin-15/6022749
1200,double,House,"Donnybrook, Dublin 4, Donnybrook, Dublin 4",https://www.daft.ie/share/7-beech-hill-crescent-dublin-4-donnybrook-dublin-4/6059417
950,double,House,"Castlemoyne, Balgriffin, Dublin 13, Clongriffin, Dublin 13",https://www.daft.ie/share/castlemoyne-balgriffin-dublin-13-clongriffin-dublin-13/6141234
1200,double,Apartment,"Apartment 53, The Willow, Parkview, Dublin 18, Sandyford, Dublin 18",https://www.daft.ie/share/apartment-53-the-willow-parkview-dublin-18-sandyford-dublin-18/6141006
1350,single,Apartment,"Walled Garden,Wyckham Way,Dundrum,Dublin 16, Ballinteer, Dublin 16",https://www.daft.ie/share/walled-garden-wyckham-way-dundrum-dublin-16-ballinteer-dublin-16/6049323
1400,single,Apartment,"Walled Garden,Wyckham Way,Dundrum,Dublin 16, Ballinteer, Dublin 16",https://www.daft.ie/share/walled-garden-wyckham-way-dundrum-dublin-16-ballinteer-dublin-16/6109872
750,double,House,"Newbury Avenue,Dublin 17, Clonshaugh, Dublin 17",https://www.daft.ie/share/newbury-avenue-dublin-17-clonshaugh-dublin-17/6105212
900,double,House,"The Close, Kingswood Heights, Tallaght, Dublin 24",https://www.daft.ie/share/the-close-kingswood-heights-tallaght-dublin-24/6049341
850,double,House,"Boulevard,Mount Garrett,Dublin 15, Tyrrelstown, Dublin 15",https://www.daft.ie/share/boulevard-mount-garrett-dublin-15-tyrrelstown-dublin-15/6071103
840,single,House,"Lucan, Dublin, Ronanstown, Co. Dublin",https://www.daft.ie/share/saint-ronans-avenue-lucan-dublin-22-ronanstown-co-dublin/5965404
900,single,House,"Kickham Road, Dublin 8, Kilmainham, Dublin 8",https://www.daft.ie/share/kickham-road-dublin-8-kilmainham-dublin-8/6140771
1000,double,Apartment,"Apartment Harbour View,Harbour Square,Crofton Road,Dun Laoghaire,Co. Dublin, Dun Laoghaire, Co. Dublin",https://www.daft.ie/share/apartment-harbour-view-harbour-square-crofton-road-dun-laoghaire-co-dublin-dun-laoghaire-co-dublin/6140193
933,double,House,"3 Moran'S Cottages, Charleston Road, Dublin 6, Ranelagh, Dublin 6",https://www.daft.ie/share/3-morans-cottages-charleston-road-dublin-6-ranelagh-dublin-6/6140202
800,single,House,"45 Wilson Road, Mount Merrion, Blackrock, Mount Merrion, Co. Dublin",https://www.daft.ie/share/45-wilson-road-mount-merrion-blackrock-mount-merrion-co-dublin/6140346
630,single,Apartment,"4 Annagh Court, Waterville, D15 NX23, Blanchardstown, Dublin 15",https://www.daft.ie/share/4-annagh-court-waterville-d15-nx23-blanchardstown-dublin-15/6140443
960,double,House,"Cruise Park Drive,Dublin 15, Tyrrelstown, Dublin 15",https://www.daft.ie/share/cruise-park-drive-dublin-15-tyrrelstown-dublin-15/6121381
800,double,House,"211 Cooley Road, Dublin 12, Drimnagh, Dublin 12",https://www.daft.ie/share/211-cooley-road-dublin-12-drimnagh-dublin-12/6136433
900,double,Apartment,"Trimbleston, Goatstown, Dublin 14",https://www.daft.ie/share/trimbleston-goatstown-dublin-14/6059409
900,single,House,"Gerald Street,Dublin 4, Grand Canal Dock, Dublin 4",https://www.daft.ie/share/gerald-street-dublin-4-grand-canal-dock-dublin-4/6130932
1000,double,Apartment,"Compass Court South, Ashtown, Dublin 15, Royal Canal Park, Dublin 15",https://www.daft.ie/share/compass-court-south-royal-canal-park-dublin-15-royal-canal-park-dublin-15/6129576
540,double,House,"Upper Buckingham Street, Dublin 1, Dublin 1",https://www.daft.ie/share/upper-buckingham-street-dublin-1-dublin-1/6121071
1100,single,House,"2 Willow Wood View, Hartstown, Dublin 15, Hartstown, Dublin 15",https://www.daft.ie/share/2-willow-wood-view-hartstown-dublin-15-hartstown-dublin-15/6074675
1195,single,House,"Emmet Street Dublin, Dublin 1",https://www.daft.ie/share/emmet-street-dublin-dublin-1/6026532
900,double,House,"Beach Rd, Sandymount, Dublin 4",https://www.daft.ie/share/beach-rd-sandymount-dublin-4/6140411
1200,double,Apartment,"Castleforbes Square, Dublin 1, D01., IFSC, Dublin 1",https://www.daft.ie/share/dock-lands-dublin-1-ifsc-dublin-1/6096911
850,double,Apartment,"Tolka Vale Apartments , Finglas Road, Dublin 11, Finglas, Dublin 11",https://www.daft.ie/share/tolka-vale-apartments-finglas-road-dublin-11-finglas-dublin-11/6051815
1100,single,House,"23 Hughes Road North, Dublin 12, Crumlin, Dublin 12",https://www.daft.ie/share/23-hughes-road-north-dublin-12-crumlin-dublin-12/6129317
900,single,House,"41 Barton Road West, Rathfarnham, Dublin 14, Dublin 14",https://www.daft.ie/share/41-barton-road-west-rathfarnham-dublin-14-dublin-14/6058625
640,double,House,"29 Violet Hill Road, Glasnevin, Dublin 11",https://www.daft.ie/share/29-violet-hill-road-glasnevin-dublin-11/6138645
750,double,House,"18 Huntstown park, Huntstown, Blanchardstown, Dublin 15",https://www.daft.ie/share/18-huntstown-park-huntstown-blanchardstown-dublin-15/6131199
640,double,House,"Moyclare Drive, Baldoyle, Dublin 13",https://www.daft.ie/share/moyclare-drive-baldoyle-dublin-13/6139948
640,double,House,"Stiles Court, Clontarf, Dublin 3",https://www.daft.ie/share/stiles-court-clontarf-dublin-3/6139955
1000,double,House,"Kill Avenune, Dun Laoghaire, Co. Dublin",https://www.daft.ie/share/kill-avenune-dun-laoghaire-co-dublin/6139963
800,double,House,"Saint Teresa's Road, Glasnevin, Dublin 9",https://www.daft.ie/share/saint-teresas-road-glasnevin-dublin-9/6139968
880,single,House,"Hazelwood View, Clondalkin, Dublin 22",https://www.daft.ie/share/hazelwood-view-clondalkin-dublin-22/6139992
900,double,Apartment,"Parkside Gardens,Dublin 13, Clongriffin, Dublin 13",https://www.daft.ie/share/parkside-gardens-dublin-13-clongriffin-dublin-13/6121832
760,double,House,"6 Cill Eanna, Dublin 5, Raheny, Dublin 5",https://www.daft.ie/share/6-cill-eanna-dublin-5-raheny-dublin-5/6041453
450,shared,Apartment,"James Joyce Street, Dublin 1, Dublin City Centre, Dublin 1",https://www.daft.ie/share/james-joyce-street-dublin-1-dublin-city-centre-dublin-1/6112314
1400,double,Apartment,"Charlemont Street, Dublin 2",https://www.daft.ie/share/charlemont-street-dublin-2/6074668
1200,double,House,"173 Saint Margaret'S Road, Hampton Wood, Dublin 11, Poppintree, Dublin 11",https://www.daft.ie/share/173-saint-margarets-road-hampton-wood-dublin-11-poppintree-dublin-11/6113920
1500,double,House,"Rye Water Apts , Leixlip, Co. Kildare",https://www.daft.ie/share/rye-water-apts-leixlip-co-kildare/6135552
900,double,House,"Beechdale Way, Ballycullen, Dublin 24",https://www.daft.ie/share/beechdale-way-ballycullen-dublin-24/6099665
538,shared,Apartment,"Kingscourt,48-59 King Street North,Dublin 7, Smithfield, Dublin 7",https://www.daft.ie/share/kingscourt-48-59-king-street-north-dublin-7-smithfield-dublin-7/6042362
1380,double,House,"Erne Street Upper, Dublin 2",https://www.daft.ie/share/erne-street-upper-dublin-2/5935665
750,single,House,"Raglan Lane,Dublin 4, Dublin 4",https://www.daft.ie/share/raglan-lane-dublin-4-dublin-4/5619873
1160,double,,"Silver Ensuite, Montrose, Stillorgan Rd, Dublin, D04 AE48, Stillorgan, Co. Dublin",https://www.daft.ie/share/silver-ensuite-montrose-stillorgan-rd-dublin-d04-ae48-stillorgan-co-dublin/6149849
750,single,House,"38 Willow Wood Park, Hartstown, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/38-willow-wood-park-hartstown-dublin-15-clonsilla-dublin-15/6135556
1136,single,,"Silver Ensuite, Bonham Street, Bonham Street, Dublin 8, Dublin 8",https://www.daft.ie/share/silver-ensuite-bonham-street-bonham-street-dublin-8-dublin-8/5459569
